94.78685,95.01381500000001,94.47117800000001,94.703351,95.31575699999999,94.963099,94.864144,94.562237,94.838551,94.817717,94.969773,95.09915600000001,94.788311,95.177738,95.05160699999999,95.305707,94.906633,95.580722,95.440365,95.14737099999999,95.48181899999999,95.197489,95.262231,94.98180699999999,95.509231,95.07879100000001,95.491345,95.29750200000001,95.012723,95.10233199999999,94.824347,95.235343,94.53869,95.16532,94.838027,94.877096,94.805847,94.743871,95.409144,94.77340600000001,94.276078,94.904841,94.859266,94.91396999999999,95.364676,95.63611999999999,95.205579,94.850166,94.937377,94.926009,94.950728,95.105212,95.210502,95.52412,95.060473,95.026895,95.252742,95.233266,95.379634,95.404099,95.775679,94.972223,95.591166,95.621662,95.059498,95.840745,95.46239,95.512095,95.54343399999999,95.35598399999999,94.88515699999999
79.44274,96.137631,98.679221,98.587356,98.73285899999999,98.677722,98.512712,98.684273,98.652123,98.387111,98.684937,98.620335,98.50770899999999,98.494755,98.493634,98.343362,98.494651,98.433412,98.63591600000001,98.350449,98.44216899999999,98.521517,98.621922,98.489441,98.626345,98.470915,98.55493299999999,98.341352,98.567715,98.631457,82.327791,78.79680400000001,98.577017,98.553555,98.528257,98.285398,98.605662,98.47188299999999,98.583147,98.617928,68.101235,53.25558100000001,98.672802,97.99558499999999,98.510796,98.384236,98.26595999999999,98.388345,98.188536,83.752661,98.480579,98.433576,98.451554,98.603994,98.61425,98.527343,98.574827,98.658371,98.536548,98.745726,98.593962,98.663333,98.659429,94.516862,83.664151,98.48437,98.40399599999999,98.588133,98.52584300000001,98.494628,98.47478100000001
99.18277900000001,99.13918699999999,99.21342,99.18001,99.08828000000001,99.172896,99.108542,99.117102,99.064707,99.029263,99.109374,98.99871,99.10346899999999,99.1252,99.17458,99.08523000000001,99.28189300000001,99.13033100000001,99.11058100000001,99.172004,99.170909,99.125491,99.226047,98.994973,99.142486,99.059412,99.02640699999999,98.960991,98.982801,99.04046899999999,99.07669399999999,99.138537,99.160749,99.149869,99.212282,99.097215,99.17180400000001,99.145191,99.144942,99.20152399999999,99.17299399999999,99.18784699999999,99.203936,99.05566800000001,99.148833,99.13894499999999,99.175089,99.202515,99.127434,99.14554100000001,99.140489,99.131148,99.18691899999999,99.164773,99.133167,99.177355,99.216865,99.185513,99.194249,99.19730600000001,99.164416,99.1899,99.266799,99.213572,99.252394,99.18328299999999,99.192708,99.191762,99.186453,99.188304,99.150139
98.697626,98.56697700000001,98.83918299999999,98.75675600000001,98.891226,98.749687,98.859482,98.783264,98.922102,98.902336,98.778053,98.966862,98.906593,98.968349,98.773558,98.782616,98.774929,98.840561,98.861486,98.608295,98.817497,98.829665,98.821558,98.761773,98.849325,98.900999,98.904198,98.744918,98.80725799999999,98.885646,98.865925,98.898093,98.991613,98.881966,98.80259000000001,98.975576,98.724761,99.01527,98.909424,98.86478100000001,98.808619,98.782127,98.88753,98.862617,98.944379,98.91454300000001,98.943839,98.918244,98.93104100000001,98.933138,98.92669000000001,98.887723,98.833145,98.826044,98.880449,98.840186,98.887399,98.934101,98.90623199999999,98.833175,98.81265400000001,98.85991899999999,98.836141,98.798024,98.825006,98.860427,98.882485,98.720724,98.902532,98.85165500000001,98.83698199999999
99.042962,98.919309,98.906868,98.97784899999999,98.907288,98.962064,98.88381,98.804769,98.839056,98.900953,98.928895,98.88995899999999,98.946732,99.02802199999999,98.936376,99.039389,98.92165,98.86309399999999,98.973415,98.984297,98.978382,98.970293,98.955488,98.993696,99.097948,98.98486899999999,98.811429,98.920433,98.868359,98.78083000000001,98.950503,99.091128,99.024527,98.927835,99.032033,98.942585,98.984988,98.990922,99.007372,99.073285,99.02184,98.909661,99.068268,98.973648,98.98267299999999,98.924175,99.008667,98.95140400000001,99.03245799999999,99.171423,99.012973,98.883421,98.887425,98.88999,98.793405,99.01854200000001,99.059962,99.056543,99.120962,99.022253,98.990107,99.011876,98.88409300000001,98.961138,98.87358,99.091965,99.043376,99.066377,99.04343100000001,99.024377,99.033201
98.150826,98.191913,98.342106,98.342072,98.211326,98.30919899999999,98.19744399999999,98.116665,98.259578,98.225581,98.349799,98.344957,98.40333000000001,98.482226,98.525293,98.45749,98.469948,98.488672,98.494423,98.329625,98.167612,98.352073,97.891674,98.23333199999999,98.34835799999999,98.170899,98.286764,98.367306,98.429237,98.376818,98.401387,98.466761,98.372411,98.379607,98.389234,98.42447800000001,98.285081,98.423769,98.573595,98.421571,98.48215400000001,98.513409,98.516227,98.44794300000001,98.540341,98.622538,98.556022,98.512836,98.48236700000001,98.442976,98.385115,98.428046,98.258,98.33868199999999,98.255585,98.311491,98.125134,98.34808100000001,98.203851,98.236115,98.175556,98.151972,98.236615,98.114874,98.200121,98.12016700000001,98.24029499999999,98.10205699999999,98.153463,98.277253,98.085673
99.02350799999999,99.023232,99.032471,99.005365,98.959164,99.013604,99.049945,99.097486,99.035391,98.98128100000001,98.99002,98.999282,99.1037,99.020749,98.924463,99.01588000000001,99.106002,98.99567900000001,99.062616,99.120897,99.017801,99.008483,98.978352,99.05440899999999,99.06679100000001,99.118085,99.042835,99.034059,99.07810699999999,99.02677299999999,99.100533,99.000412,98.986174,99.011771,99.15132,99.03871,99.09483900000001,98.956562,99.056422,98.956384,98.990022,98.87965600000001,99.04759200000001,99.04026,99.048671,99.00040200000001,99.10309000000001,99.075662,99.02718399999999,99.02958100000001,99.103818,99.024606,99.024725,99.012222,98.930245,99.022992,99.02526,99.036436,99.00179,99.00421899999999,98.994027,99.101208,99.02399100000001,99.05783100000001,99.06174399999999,99.030551,98.866067,99.030293,99.04392,99.008463,99.084121
96.96283100000001,96.78500600000001,96.76897199999999,96.886873,97.015526,96.823701,96.929701,96.937682,96.877204,97.0052,96.89676899999999,96.839877,96.800786,96.666655,96.671429,96.835413,96.730207,96.71463,96.651143,96.433944,96.710122,96.75364,96.845681,96.681175,96.8465,96.759374,96.774622,96.855255,96.75890600000001,96.780017,96.78034,96.83391,96.856498,96.729438,96.66587700000001,96.419589,96.82876999999999,96.90525600000001,96.910667,96.843198,96.772411,96.746534,96.79214499999999,96.81849799999999,96.677132,96.611789,96.89975600000001,96.70944,96.850753,96.80974599999999,96.831281,96.85820799999999,96.79236999999999,96.575547,96.799104,96.787559,96.807163,96.857828,96.812601,96.608564,96.323302,96.68908,96.787324,97.06043199999999,96.961813,97.040407,97.040992,97.019326,96.825641,96.960489,96.936633
80.94193299999999,76.724137,78.616919,77.52599599999999,77.399294,77.885758,69.43362900000001,77.081755,74.36644799999999,76.927212,72.69284300000001,76.078461,56.901337,71.578092,77.72868199999999,76.724597,72.378078,75.665806,77.868713,71.8176,78.20106899999999,74.247849,80.56938000000001,63.354248999999996,77.724727,75.735153,77.706698,65.582689,69.865098,80.482652,76.73375300000001,77.020823,74.77403199999999,76.59594399999999,71.134846,76.433788,76.823365,75.901333,74.912437,76.46327600000001,77.88801,79.321134,49.515262,69.818339,48.517425,78.80573100000001,77.414314,76.41069,75.457189,79.110637,73.929606,73.978188,72.343067,78.465485,76.53670600000001,75.553427,77.523643,68.614698,56.206410999999996,79.86034000000001,73.311509,79.19119599999999,77.809841,77.894797,76.654306,72.49022099999999,75.105149,78.008158,76.704464,77.770278,78.883668
2.473746,2.460766,2.630646,2.479339,2.503694,4.976437000000001,3.051459,2.527364,2.365511,2.561044,2.295423,2.652982,2.320219,2.944585,2.509334,2.457793,2.3674049999999998,4.5852059999999994,2.980251,2.45939,2.715766,2.2828150000000003,2.6122229999999997,2.476797,2.4970380000000003,2.4421720000000002,2.5452790000000003,2.5785869999999997,2.4563740000000003,4.839797,2.5894369999999998,2.588342,2.608794,2.542406,2.393455,2.514532,2.626626,3.20781,2.85585,2.725464,2.704184,4.762433000000001,3.1034330000000003,2.415582,2.689237,2.563097,2.436069,2.674503,2.327,2.5403580000000003,2.355857,2.449401,2.2054169999999997,2.843057,2.960259,2.5398080000000003,2.614575,2.4851919999999996,2.6758669999999998,2.557505,2.485281,2.2781860000000003,2.661023,2.6632759999999998,2.687675,4.755465,2.983246,2.855299,2.3855419999999996,2.6648099999999997,2.5446470000000003
